"","Id","Apellido","Nombre","Propio","Padre","Madre","PIngFam","IngFam","Hijos","Exitable","Extravagante","Pesimista","Timido","Sentimental","Dependiente","Responsable","Capaz","Sociable","Servicial","Etico","Conciente","Espiritual","Impulsivo","Desordenado","Temeroso","Vago","Apego","Empatia","Compasivo","VxH"
"84",84,"ELJIT","QLWTE","S","S","S",0.936966235,4296.967448,4,0.063487044,0.946220471,0.603567705,0.849614014,0.415452755,0.577360639,0.522462787,0.716853683,0.73959248,0.07644827,0.455858789,0.371588265,0.31829925,0.398772372,0.056132541,0.60817465,0.000432812,0.662909039,0.637229755,0.078104401,0.703598642
"85",85,"HSDTG","SSRMH","P","S","S",0.565672457,37028.2933,0,0.675787287,0.635537796,0.521798246,0.319099795,0.96452905,0.816178122,0.127279214,0.232656476,0.947502532,0.077377106,0.675078003,0.567667146,0.341868243,0.234216134,0.848635033,0.161633218,0.149653081,0.425079294,0.833887925,0.59963868,0.44565208
"86",86,"ARMQL","UVBRT","P","S","U",0.085867544,4134.201997,3,0.697778946,0.716748689,0.898925982,0.536032711,0.313821401,0.747876949,0.22478606,0.081762531,0.393240282,0.52962959,0.879438222,0.144337962,0.667275598,0.272798695,0.830224681,0.30281323,0.87393317,0.957665929,0.735666094,0.012004509,0.683755836
"87",87,"ORXGB","WONJM","P","S","S",0.188695624,24056.50335,3,0.75986706,0.7712317,0.769299239,0.666257539,0.066010023,0.301393754,0.431055478,0.666015958,0.887805664,0.329694137,0.40159123,0.86724176,0.534208327,0.476295764,0.697619661,0.030196997,0.339352732,0.904464903,0.887416392,0.601456355,0.718071417
"88",88,"WCTTX","MPTRM","U","P","S",0.311590253,33615.17834,0,0.626872076,0.608909023,0.11467193,0.008294103,0.534152652,0.349218969,0.180301351,0.677354831,0.614437964,0.960693796,0.307591982,0.247022149,0.983643917,0.203570003,0.371087711,0.388523302,0.364900715,0.629819183,0.072395163,0.484675041,0.748719245
"89",89,"FSTTC","MJEXG","P","U","P",0.536478484,13545.50185,0,0.830898309,0.079656835,0.02321433,0.991166314,0.66334444,0.937293416,0.491446279,0.6300824,0.330915482,0.747259455,0.949717025,0.114263163,0.526983943,0.816445882,0.453858978,0.532306818,0.281187581,0.534799854,0.445921312,0.863604523,0.58167461
"90",90,"MHFYM","WUIYY","U","S","U",0.296562712,7415.771337,0,0.318618852,0.795461939,0.129267033,0.168436386,0.857037868,0.396922605,0.883017453,0.480372412,0.017034461,0.326194726,0.953716595,0.405213468,0.744401556,0.495144823,0.622379981,0.866548521,0.549371544,0.836809088,0.204949921,0.470805984,0.442999863
"91",91,"XIDKS","KUQLM","U","P","P",0.024895985,28519.90992,2,0.776772332,0.316784068,0.013171805,0.585563856,0.005190344,0.202386415,0.358744107,0.896294555,0.28789211,0.884300628,0.201433361,0.871626062,0.409451242,0.24880684,0.896926505,0.436749691,0.276383494,0.654059671,0.837747919,0.111211441,0.619903786
"92",92,"FKYXX","WCLHA","P","S","S",0.382947015,30857.52516,0,0.956601205,0.354033124,0.327251874,0.212810506,0.56576242,0.043673724,0.292849276,0.058421169,0.808614259,0.447330758,0.843513224,0.225436968,0.469151087,0.4627835,0.353935763,0.141902373,0.05299262,0.713304041,0.429866646,0.829981965,0.787705102
"93",93,"SYONC","GCQBQ","U","S","P",0.612275783,14494.92041,2,0.98770707,0.198070583,0.979916062,0.115779263,0.790220034,0.599937089,0.794851252,0.476329043,0.478756316,0.874794874,0.256602417,0.457954302,0.590214049,0.294604197,0.223790025,0.003214173,0.124566682,0.644912357,0.739860733,0.603783814,0.760996528
"94",94,"VAPRI","ACUCF","P","S","P",0.476639226,34179.44069,0,0.654843146,0.642018164,0.006662148,0.435091836,0.103750524,0.657272907,0.37237589,0.74257322,0.966109592,0.166642383,0.652219265,0.044051669,0.012469083,0.318839225,0.007518827,0.481605599,0.860677949,0.683574048,0.63142308,0.884195997,0.607274271
"95",95,"MAEUU","HSBNT","U","P","P",0.706289413,20017.26956,0,0.399780818,0.826854967,0.162495275,0.570597031,0.224616671,0.24862095,0.909073304,0.958680317,0.564316641,0.600152043,0.452466823,0.817682962,0.256718687,0.313636221,0.188867643,0.639905376,0.723844461,0.261704079,0.225469817,0.558593905,0.527638369
"96",96,"QSFJC","PTJXA","P","P","S",0.676530407,40072.07134,0,0.827607542,0.249439515,0.735926893,0.806950391,0.919450757,0.605130877,0.603288928,0.962033952,0.518096819,0.741575146,0.923742369,0.197115605,0.240080217,0.444663591,0.455512685,0.959295463,0.336064031,0.540487564,0.481319341,0.56333794,0.525170267
"97",97,"WCMRB","SPTKN","S","P","P",0.888409744,4345.389899,1,0.267908209,0.130235202,0.705663722,0.381679373,0.683028261,0.033622435,0.855183073,0.441247099,0.830869944,0.478964868,0.249375435,0.451986328,0.402551588,0.249428524,0.48163686,0.311767019,0.685661892,0.090721407,0.373256887,0.592780936,0.663603361
"98",98,"JNKJJ","OPVOW","U","S","S",0.434729755,2100.614156,0,0.280220557,0.832694393,0.827126718,0.819300084,0.632621768,0.512458548,0.092747595,0.340286808,0.910985774,0.317027674,0.006349291,0.784024286,0.345852736,0.051367432,0.564100377,0.027054497,0.491284432,0.415952297,0.675401599,0.58566876,0.545255047
"99",99,"VHENP","YMNGA","P","P","P",0.321862558,26927.82726,0,0.183308098,0.124561179,0.735412728,0.946060036,0.747824172,0.530263753,0.542035517,0.675770781,0.421386347,0.091383004,0.415928267,0.525870122,0.530555734,0.785892142,0.077397605,0.180178804,0.431584483,0.565451288,0.20290194,0.690338347,0.478822051
"100",100,"HRSPI","WBYJB","P","S","P",0.15176235,21161.63897,0,0.371261552,0.649549672,0.020959825,0.084081767,0.139236614,0.795475821,0.059442592,0.956718638,0.233344679,0.252918443,0.971598567,0.385530475,0.855531844,0.614847651,0.004213104,0.369745911,0.417390278,0.541034808,0.423404739,0.751822592,0.4816261
"101",101,"YRJYY","RUNCR","P","U","P",0.076214054,27068.12736,0,0.321296032,0.474136289,0.269330092,0.960147167,0.639586301,0.874755517,0.420904041,0.700992729,0.300361315,0.182041207,0.544316103,0.683476981,0.204177707,0.35391694,0.539305303,0.667631252,0.661678967,0.607665443,0.218840366,0.568045151,0.589587845
"102",102,"VFWQG","QHYWJ","P","P","P",0.064855259,24717.37268,2,0.740057947,0.808206175,0.687518354,0.571026421,0.487035786,0.379899491,0.121846526,0.562155982,0.621518889,0.314852471,0.168870783,0.699736078,0.59332836,0.313606815,0.67313501,0.65773982,0.3614908,0.656580849,0.616041406,0.217363541,0.692258466
"103",103,"NVBKG","ADFGD","P","U","S",0.701848688,38887.96454,1,0.492808775,0.280587839,0.796495019,0.952970158,0.0393218,0.539049023,0.300523868,0.071217978,0.506011223,0.533270802,0.922151943,0.113705208,0.585101342,0.885119762,0.488930831,0.021541403,0.218636849,0.933128299,0.672479043,0.425128365,0.766951475
"104",104,"XBSVX","QVMED","S","P","P",0.744484837,42379.94641,0,0.854349489,0.218509208,0.448527777,0.702927375,0.076827092,0.588040527,0.944444768,0.064060744,0.856645922,0.642358641,0.911652176,0.607406311,0.784927611,0.167875003,0.712710907,0.074697569,0.499033539,0.261561786,0.295351563,0.755414331,0.412646712
"105",105,"IRWVS","LDKRN","S","P","U",0.742255496,46900.8738,0,0.620047729,0.413928076,0.224641689,0.32842941,0.84337674,0.152533429,0.457992017,0.575199862,0.898242173,0.953559684,0.195456375,0.771060943,0.40006209,0.655935679,0.007941903,0.114414554,0.791529011,0.556663366,0.707702232,0.941259003,0.892408294
"106",106,"PYOPC","BCAYM","P","S","P",0.221632543,7938.723702,0,0.459207755,0.911010892,0.396900369,0.257551809,0.567384157,0.209918043,0.940671737,0.727015311,0.451363892,0.605547492,0.193760105,0.082482056,0.571636263,0.246544078,0.278353766,0.477092423,0.629244693,0.111010096,0.379671547,0.731704203,0.553038512
"107",107,"DIBJI","NTTSD","S","P","P",0.752810453,15671.96762,3,0.646189815,0.663939034,0.716656465,0.137488327,0.448201581,0.939963948,0.137519853,0.789489698,0.657887637,0.524409718,0.860213106,0.403417523,0.728881333,0.312918375,0.76436714,0.262050304,0.957739997,0.15777538,0.173721575,0.582101303,0.560859474
"108",108,"MTPRP","YCVUV","S","S","S",0.966545523,37768.45874,0,0.673693504,0.560971921,0.143388137,0.986473506,0.459832675,0.362721508,0.161791661,0.029703258,0.258916443,0.334440102,0.724356898,0.03911869,0.793359169,0.28775482,0.703494236,0.751250747,0.102883005,0.613661611,0.10502903,0.01645428,0.528391423
"109",109,"MDSHG","OXTKY","P","P","S",0.902308004,7005.224718,0,0.266241561,0.592934887,0.868687814,0.883683831,0.864799863,0.608048659,0.826361778,0.369071367,0.96918955,0.064585927,0.12621488,0.620312467,0.599718,0.315125825,0.644835813,0.449409702,0.596027576,0.766220658,0.57358046,0.120242208,0.576076883
"110",110,"JTLVH","QEPQF","P","P","P",0.595672767,29612.33198,0,0.657765526,0.110865611,0.992049895,0.281767133,0.389842276,0.238839915,0.661233047,0.155627595,0.373873628,0.866956326,0.364419325,0.976219716,0.253500246,0.883524327,0.062854701,0.410553059,0.933309154,0.131361544,0.257390132,0.077050876,0.739535388
"111",111,"OREOW","EQXHC","S","S","P",0.477766343,41153.69525,0,0.835906728,0.609944532,0.615510836,0.777066116,0.063638611,0.709499543,0.271127065,0.827730401,0.410065147,0.802556588,0.240070452,0.946298236,0.845204555,0.797611684,0.117477312,0.429405895,0.664798381,0.966634713,0.633854267,0.225607014,0.515785683
"112",112,"NJKUD","EUYFD","S","S","S",0.634242355,13466.34457,0,0.771246861,0.266741875,0.948767899,0.353195331,0.027410698,0.583139078,0.690767628,0.971037404,0.798923955,0.804735295,0.571088619,0.707213878,0.786990493,0.088312148,0.101466923,0.211721392,0.646917864,0.920611898,0.742556454,0.024396743,0.504803729
"113",113,"EFSCQ","AVBVU","S","U","S",0.953118731,21993.18287,0,0.159033914,0.040571749,0.453753172,0.404761902,0.751551171,0.833701506,0.118902102,0.968052953,0.598817574,0.513817154,0.346747045,0.957291001,0.235749546,0.110934937,0.828115747,0.386855979,0.858808475,0.472339135,0.441791089,0.272043745,0.753085172
"114",114,"WKQIW","FOEWE","P","P","P",0.13634287,35237.37052,0,0.305609373,0.454895098,0.367017923,0.24351305,0.240333122,0.571336965,0.960535755,0.963669775,0.436668551,0.697652177,0.265839282,0.032515927,0.976226833,0.255304917,0.606948182,0.694044803,0.823663797,0.578111245,0.60864012,0.400614718,0.634782246
"115",115,"MJGEB","FICEA","S","S","U",0.246485214,1757.549955,0,0.312311228,0.455413767,0.322168853,0.261039862,0.491606136,0.63578524,0.659902997,0.020524852,0.420320873,0.710129627,0.146325074,0.638372914,0.08029473,0.982320435,0.631259434,0.679655975,0.402362775,0.4481351,0.632074572,0.06676618,0.873650808
"116",116,"TKMQV","KGBBR","P","S","S",0.160053842,18008.20999,3,0.093499806,0.52824161,0.194098942,0.335362101,0.403086961,0.60564015,0.353781776,0.367205049,0.249027082,0.964853964,0.237616581,0.650468807,0.736289302,0.122906254,0.082121663,0.696113765,0.477004048,0.1030916,0.576619974,0.638097393,0.584701581
"117",117,"CWIKQ","NMLKB","P","S","S",0.910963845,26696.29584,1,0.551905097,0.735923903,0.269438627,0.856597559,0.96498376,0.598705015,0.376447634,0.104277172,0.078951351,0.174170579,0.05774974,0.880700967,0.544016717,0.289745666,0.655672401,0.066363664,0.007528718,0.43648817,0.117022431,0.697727751,0.460343653
"118",118,"UCJEV","WDYHX","S","S","U",0.327333912,48491.45947,2,0.59577477,0.649290053,0.401657936,0.54439033,0.523743481,0.202555481,0.720485689,0.03807116,0.135544025,0.270204399,0.168230463,0.378220048,0.013853952,0.377639797,0.514244954,0.139363704,0.88326998,0.003543918,0.796958161,0.679695935,0.855988037
"119",119,"RUHMI","WHYVB","S","U","P",0.345283638,2924.673858,0,0.279671914,0.565397632,0.882652822,0.759377558,0.156254141,0.757148526,0.548978053,0.709198964,0.253069704,0.159793808,0.966335336,0.311022228,0.90960639,0.283176798,0.469642017,0.160353707,0.169246769,0.206269893,0.165222867,0.810149922,0.390053335
"120",120,"KOSQS","HLLXH","S","P","P",0.161594012,48718.51683,0,0.974397321,0.360610203,0.50612709,0.751940761,0.411090475,0.071119912,0.156050703,0.971732719,0.938410056,0.867820264,0.198573833,0.159005118,0.156179726,0.430130751,0.91040242,0.177619491,0.6734014,0.397575521,0.295215984,0.449091487,0.911465367
"121",121,"UIEHO","IXTGK","S","P","P",0.59080508,1719.196605,0,0.390759764,0.050568664,0.868359517,0.628541727,0.721170884,0.935696207,0.458831635,0.02292824,0.574950308,0.28959332,0.633497269,0.280726709,0.711044983,0.264545867,0.106398919,0.203088092,0.051925303,0.787550286,0.198494332,0.512268458,0.445579383
"122",122,"QEHGG","CJOHJ","S","P","S",0.448040305,18447.82197,0,0.437922357,0.245260136,0.523060805,0.704717455,0.573582525,0.127501329,0.460556031,0.262964909,0.378011446,0.715355389,0.889536203,0.297505936,0.00482661,0.503895818,0.082443575,0.348746079,0.837432438,0.972199589,0.505843493,0.727617966,0.622739367
"123",123,"HSNDJ","GFEPV","S","S","S",0.443316021,38969.77917,0,0.311375594,0.4722335,0.943691443,0.035565324,0.454529337,0.853963938,0.304041089,0.970666847,0.941811895,0.933849953,0.565460641,0.515712003,0.991968744,0.825389288,0.674266777,0.028380036,0.334260809,0.334785644,0.901537822,0.951369793,0.491118842
"124",124,"IBIVR","MVXHB","U","P","P",0.836821753,24633.85867,0,0.43684028,0.047549983,0.140918512,0.813832277,0.881399828,0.618791298,0.886418918,0.431620248,0.424714088,0.817566919,0.334821261,0.905380049,0.180398416,0.358034733,0.361067494,0.64381699,0.508962462,0.866813503,0.224507204,0.111742225,0.700820733
"125",125,"EVSDN","KBYER","P","S","P",0.992334576,39740.05043,1,0.182969876,0.203754892,0.922334025,0.304227341,0.43953547,0.723512783,0.226003534,0.496726346,0.665462396,0.227980698,0.416116282,0.244974784,0.141735497,0.055020197,0.226336093,0.339595143,0.794716304,0.67182798,0.512574614,0.369996314,0.494868034
"126",126,"DVLQY","OHIHF","S","P","S",0.73410349,32561.25101,0,0.578286903,0.73512794,0.826884233,0.608254086,0.344843951,0.748925234,0.724608,0.63669369,0.256567352,0.582351541,0.637346061,0.814407295,0.788618489,0.38312304,0.736840649,0.431230473,0.672933145,0.64475704,0.626696586,0.712979914,0.448802278
"127",127,"EXSBV","MOMWU","P","P","P",0.015638255,1558.823497,3,0.23114986,0.439088385,0.885281511,0.319970051,0.919732058,0.644317065,0.996796248,0.115695403,0.236242393,0.091331088,0.01405612,0.883114656,0.891665703,0.24845343,0.101612675,0.803720583,0.271730219,0.002975072,0.238757673,0.526207176,0.732439908
"128",128,"MOTVO","WGHIW","P","P","P",0.94655082,12903.98306,2,0.495113263,0.634614365,0.421074876,0.578649168,0.519949469,0.690663147,0.41813357,0.491633199,0.987968343,0.588096502,0.148307291,0.732741831,0.800873511,0.169365948,0.768074056,0.968883328,0.392666851,0.902837807,0.278607403,0.491173876,0.65562607
"129",129,"RMWJQ","BSUGC","S","S","P",0.555211743,7468.752089,1,0.311890437,0.884714065,0.760882025,0.414756337,0.088173885,0.010130999,0.493502721,0.091886988,0.227741453,0.234782918,0.499776699,0.410470306,0.764548442,0.267260846,0.544021727,0.063540361,0.599528657,0.60931987,0.176567586,0.538999765,0.604299481
"130",130,"ETUPH","GIHUS","P","S","P",0.247901397,8645.954013,0,0.057932457,0.979789544,0.12321616,0.296968166,0.796590288,0.191612737,0.131999864,0.316873337,0.105248945,0.969302425,0.358032422,0.211837805,0.057803578,0.208179282,0.820835186,0.924432213,0.427151324,0.049028229,0.29877154,0.593472127,0.561157677
"131",131,"OQHDQ","CFCBC","S","S","P",0.106537255,47030.52252,0,0.340849389,0.103946854,0.743722821,0.233100971,0.71909618,0.232698091,0.232074345,0.749631493,0.111606528,0.915072676,0.054792819,0.937221159,0.123243188,0.240236566,0.37202101,0.316391919,0.643017564,0.539104793,0.441937658,0.127176211,0.68097316
"132",132,"UGYMN","CPCDU","P","P","S",0.34797496,7886.250969,2,0.956113258,0.183193333,0.141667013,0.129655148,0.541006599,0.274927917,0.401885227,0.963362916,0.627084798,0.150989438,0.207091516,0.384200176,0.93965112,0.36294407,0.981005521,0.685150225,0.472095467,0.035525076,0.919194826,0.333251419,0.64460459
"133",133,"UNDDC","QCGKI","S","S","S",0.921149639,21463.69849,0,0.730576793,0.840542902,0.350108024,0.614811259,0.270924771,0.135009054,0.543755695,0.764300907,0.628241751,0.909752594,0.120631416,0.698684061,0.303133585,0.277558101,0.182246743,0.472471607,0.049169461,0.161429902,0.598567889,0.624871039,0.619775399
"134",134,"MVMLJ","BXYGN","S","S","P",0.879673668,37598.88922,0,0.245264483,0.985525683,0.130178545,0.399118314,0.086446826,0.417275842,0.501744635,0.132005854,0.604233656,0.470681494,0.69997085,0.936119795,0.79973722,0.965810953,0.954810589,0.417440787,0.675102433,0.908692708,0.337293283,0.918614325,0.388172846
"135",135,"GSYKL","RTFYD","P","U","S",0.933596474,7865.803164,0,0.192860268,0.945031051,0.028318809,0.60998433,0.012931001,0.05812866,0.116750038,0.86372553,0.943476308,0.797944976,0.828079775,0.658079267,0.713392993,0.454091697,0.541712336,0.294434644,0.968347793,0.781747221,0.984791586,0.571428325,0.526575012
"136",136,"MEWOH","SEHOR","S","P","P",0.586654326,25859.51594,0,0.790460029,0.959416722,0.081794969,0.595132547,0.335033851,0.489598059,0.125203203,0.165412834,0.305689962,0.745145448,0.673382397,0.352560353,0.602687568,0.629444267,0.740003639,0.77552731,0.159437696,0.261457818,0.148962713,0.958289176,0.49298973
"137",137,"RXGSJ","VCHCP","S","P","P",0.891224405,12081.80654,2,0.62641786,0.882933412,0.540890351,0.485530432,0.826991654,0.041982806,0.73128404,0.610015413,0.800802578,0.806981098,0.686204871,0.56316171,0.982590037,0.641400119,0.411139669,0.87819345,0.887108536,0.050905949,0.80307345,0.673467695,0.470952229
"138",138,"XOSIQ","WFSHE","P","P","P",0.554946646,21669.16447,0,0.139318843,0.206996162,0.078854874,0.65297243,0.263645521,0.067061104,0.396808834,0.76613942,0.36683495,0.47477876,0.314115273,0.094789416,0.688217006,0.100368654,0.19013928,0.897926619,0.036952496,0.442903481,0.208522906,0.717216374,0.651808865
"139",139,"BXSYB","PAQKB","P","P","P",0.070464103,27688.8245,0,0.905646858,0.430298055,0.886956473,0.621170626,0.764294987,0.378391123,0.570202032,0.2191466,0.805877066,0.277175481,0.950210481,0.864182437,0.511412302,0.041048784,0.711767254,0.157419405,0.561248443,0.070609793,0.735210431,0.70670815,0.46952391
"140",140,"YFMKW","NBYJS","S","S","S",0.296990959,28933.20862,0,0.957673636,0.417122548,0.498366713,0.871889276,0.09602098,0.027997696,0.884375802,0.698867828,0.442621906,0.059483815,0.824862265,0.600195503,0.582929226,0.623403852,0.090142441,0.017978118,0.010046978,0.797540965,0.321600576,0.701352108,0.591084946
"141",141,"JXVNO","BJSKV","P","S","P",0.654217003,43767.16628,0,0.025182946,0.526944475,0.822908198,0.399045002,0.929707841,0.710877989,0.130933071,0.571257585,0.244053324,0.611553001,0.055631116,0.407521119,0.508866954,0.862917177,0.557239271,0.484025043,0.650380158,0.557922542,0.323227553,0.353586357,0.557968208
"142",142,"IEFQR","MQAYB","P","P","S",0.375283866,13144.50403,0,0.939557489,0.152894604,0.940038181,0.492275831,0.766216717,0.92051921,0.311344143,0.569385572,0.464176924,0.102180674,0.342187373,0.510690118,0.554941558,0.821538931,0.352691851,0.987892455,0.938922245,0.597633842,0.644603021,0.400295549,0.3813416
"143",143,"YBKGC","IPLQL","P","P","P",0.008837208,15663.21113,0,0.210230423,0.623300676,0.479920184,0.415435044,0.485163438,0.569219029,0.08918391,0.469940196,0.785492717,0.150093691,0.28935166,0.744149305,0.415050339,0.466969249,0.787480004,0.170570751,0.091096781,0.504182043,0.460070756,0.145376386,0.636064266
